category,store_name,original_price,discount_percent,price,rating,comment_count,name,sold,link
Snacks & Confectionery,Minh Anh LTD,,,"₫13,000",4.9,(68),Viên sôcôla SCHOGETTEN - Vị Đắng hạt dẻ - 8.3g x 2,203 sold,https://www.lazada.vn/products/pdp-i3132594062.html
Milk Formula & Baby Food,Thực Phẩm Dinh Dưỡng Cây Thị,"₫ 75,000",-8%,"₫69,000",5,(21),"Combo 5 Gói Cháo Ngon Tiện Lợi Achaki: Tôm Cà Rốt, Thịt Heo Bí Đỏ, Thịt Bò Cà Rốt Khoai Tây, Gà Ác Đậu Xanh, Cá Lóc Cà Rốt",134 sold,https://www.lazada.vn/products/pdp-i1961623553.html
Pet Food,PetShop24h,"₫ 126,400",-14%,"₫104,900",4.9,(14),Combo 3 Gói Thức ăn hạt cho Mèo mọi lứa tuổi Minino Yum 350g Thương hiệu Pháp Bổ sung dinh dưỡng hoàn chỉnh cho Mèo - Pet shop 24,48 sold,https://www.lazada.vn/products/pdp-i2005215113.html
Snacks & Confectionery,HCM-Thế Giới Bánh Tráng 2,,,"₫110,000",4.9,(15),COMBO 0.5KG BÁNH TRÁNG PHƠI SƯƠNG TRÒN + 200G MUỐI TÉP+ 200 BƠ VÀNG,100 sold,https://www.lazada.vn/products/pdp-i2394105190.html
Food Staples & Cooking Essentials,VIFON OfficialStore,"₫ 104,000",-16%,"₫87,000",5,(33),[VOUCHER 15%] Thùng 24 gói Mì Bò Cay VIFON 105g / Gói,80 sold,https://www.lazada.vn/products/pdp-i1756448115.html
Pet Food,Nông Trại Thú Cưng,"₫ 72,000",-11%,"₫65,800",5,(61),Snack Thưởng Ăn Vặt Gà Sấy Dẻo DoggyMan 80g Cho Chó - [Nông Trại Thú Cưng],355 sold,https://www.lazada.vn/products/pdp-i2182462410.html
Food Staples & Cooking Essentials,MASAN CONSUMER,"₫ 800,000",-29%,"₫570,000",5,(1879),Combo 2 Thùng Omachi Sườn Hầm Ngũ Quả Gói 80G + 2 Xúc Xích Tiệt Trùng Ponnie Vị Heo 70G,3.9K sold,https://www.lazada.vn/products/pdp-i2687688226.html
Pet Food,muppetshop,"₫ 60,000",-18%,"₫49,000",5,(2),Xương Pedigree Schmackos Cho Chó 70g Nhiều Vị,35 sold,https://www.lazada.vn/products/pdp-i3066117812.html
Food Staples & Cooking Essentials,Viettin Mart 1593072786,"₫ 103,500",-52%,"₫49,500",4.9,(485),500g Mứt táo sấy dẻo Viettin Mart,2.0K sold,https://www.lazada.vn/products/pdp-i711230973.html
Snacks & Confectionery,Feastables Store VN,,,"₫125,000",5,(3),[Genuine] Feastables Mrbeast Chocolate Candy New Version Peanut Butter Flavor Bar 60g,24 sold,https://www.lazada.vn/products/pdp-i2961949973.html
Snacks & Confectionery,Tổng kho Nhập Khẩu Đồ Ăn,"₫ 130,000",-33%,"₫87,492",5,(5),Thùng 1kg Bánh Mochi Tròn Mix 4 Vị Hai Cô Gái B40 - TKNK BeeGin,10 sold,https://www.lazada.vn/products/pdp-i2636591363.html
Snacks & Confectionery,MiniJapan,"₫ 63,000",-13%,"₫53,000",5,(117),Thạch rau câu trái cây Orihiro 240g/120g nhiều vị hàng nội địa Nhật Bản,822 sold,https://www.lazada.vn/products/pdp-i2421289297.html
Pet Food,MoMo267 Shop,,,"₫94,000",4.9,(54),COMBO 5góix400g Thức Ăn Ganador cho chó mọi lứa tuổi,176 sold,https://www.lazada.vn/products/pdp-i2209142662.html
Tableware,AChoice-KLS2023,"₫ 48,800",-44%,"₫11,200",5,(1039),Khay Đĩa Đựng Thức Ăn Kèm Chén Nước Chấm Phong Cách Nhật Bản – Sang Trọng & Tiện Lợi,5.0K sold,https://www.lazada.vn/products/pdp-i2593292103.html
Tableware,Mười Giờ Shop,,,"₫66,000",5,(48),Bộ Global Success 6 (Không đĩa CD),209 sold,https://www.lazada.vn/products/pdp-i1627725197.html
Snacks & Confectionery,Glico Vietnam,"₫ 9,600",-23%,"₫7,399",5,(353),Socola Dạng Thanh Glico Alfie,1.7K sold,https://www.lazada.vn/products/pdp-i2241037180.html
Scanners (Non-Printer),NAKAPOS,,,"₫329,000",4.9,(70),[ THÙNG GIẤY IN BILL ] GIẤY IN HOÁ ĐƠN K80*45 GIẤY NHIỆT K80x45 GIẤY IN ĐƠN HÀNG K80 GIẤY IN NHIỆT 80MM GIẤY IN ĐƠN LIVESTREAM SHOP BÁN HÀNG SIÊU THỊ NHÀ HÀNG QUÁN ĂN TRÀ SỮA ĐỒ ĂN,308 sold,https://www.lazada.vn/products/pdp-i776138943.html
Snacks & Confectionery,Bánh Kẹo Phạm Nguyên store,"₫ 84,000",-34%,"₫67,200",5,(42),MUA 8 TẶNG 4 | Tổng cộng 12 Gói Nhỏ Kẹo Dẻo Thiên Thạch mix 6 vị Từ Nước Ép Trái Cây Popit 25g | Kẹo Dẻo | Đồ ăn vặt,123 sold,https://www.lazada.vn/products/pdp-i3028943392.html
Snacks & Confectionery,ĐẶC SẢN VÙNG QUÊ ĐẠI PHÁT,,,"₫25,000",4.8,(294),[HCM]KẸO MÈ XỬNG HUẾ 200g,1.9K sold,https://www.lazada.vn/products/pdp-i344222862.html
Pet Food,My Pets,"₫ 25,000",-2%,"₫24,500",5,(498),Thức Ăn Hạt Khô Cho Mèo APro IQ Formula - Túi 500g,6.4K sold,https://www.lazada.vn/products/pdp-i1334789007.html
Pet Food,Hanpet Shop,"₫ 271,864",-0%,"₫271,863",4.8,(277),Hanpet - (Chiết lẻ 5kg) thức ăn dạng hạt chó trưởng thành CLASSIC PETS / thức ĂN CHUỘT HAMSTER / thức ăn chó / đồ ăn chó / đờ ăn hạt cho chó / hạt chó /hạt khô cho chó,1.8K sold,https://www.lazada.vn/products/pdp-i131598513.html
Food Staples & Cooking Essentials,Ngọc Dung TP,"₫ 70,000",-24%,"₫53,100",5,(150),Há cảo Ô ngon hộp 20 viên 500g (giao hỏa tốc tphcm),317 sold,https://www.lazada.vn/products/pdp-i2041525572.html
Pet Food,Mon_Pet_Shop,,,"₫5,000",5,(2),Bánh xương gặm sạch răng thơm miệng Orgo (1 thanh dùng thử),48 sold,https://www.lazada.vn/products/pdp-i2052692502.html
Pet Food,Gò Công PetShop,"₫ 46,000",-41%,"₫49,000",5,(7),"Thịt xương viên sấy thăng hoa cho chó mèo giúp cho pet chắc xương, khỏe răng, mượt lông, bổ sung dinh dưỡng",10 sold,https://www.lazada.vn/products/pdp-i3079080435.html
Kitchenware,CỬA HÀNG TỎI ĐẸP,"₫ 96,000",-59%,"₫39,000",4.7,(682),"(RẺ HUỶ DIỆT)#1kg Tỏi Tím rặc lựa từng củ đảm bảo chất lương không hư bất kỳ củ nào ( #toicodon #toitimbac #toilyson,hành tím,tỏi tím,tỏi đen)",1.8K sold,https://www.lazada.vn/products/pdp-i2668159621.html
Snacks & Confectionery,Viettin Mart 1593072786,"₫ 93,840",-50%,"₫46,700",5,(217),KẸO THẠCH ZAI ZAI (NGẮN) | ViettinMart,615 sold,https://www.lazada.vn/products/pdp-i2242157724.html
Food Staples & Cooking Essentials,VIFON OfficialStore,"₫ 756,000",-21%,"₫598,000",5,(394),[VOUCHER 15%] Cháo Thịt Gà/ Thịt Bằm/ Cháo Sườn/ Nấm Đông Cô/ Bò/ Trứng muối VIFON 70gr/ gói,1.1K sold,https://www.lazada.vn/products/pdp-i634504707.html
Snacks & Confectionery,Perfetti Van Melle Vietnam,,,"₫25,000",5,(700),Alpenliebe Jelly Sea creature,4.0K sold,https://www.lazada.vn/products/pdp-i2199846201.html
Pet Food,Trại Dế Đaklak,"₫ 85,000",-24%,"₫65,000",4.2,(23),Trứng dế mèn thái vàng 48h,156 sold,https://www.lazada.vn/products/pdp-i2024490876.html
Food Staples & Cooking Essentials,MASAN CONSUMER,"₫ 756,000",-28%,"₫539,850",5,(4827),Combo 2 thùng Mì Omachi Mì Trộn Xốt Spaghetti Gói 90g - Thùng 30 Gói x 90g,9.5K sold,https://www.lazada.vn/products/pdp-i2581900262.html
Pet Food,muppetshop,"₫ 60,000",-35%,"₫39,000",5,(9),Xương Thưởng Cho Chó Yaho Hộp 165g - Thức Ăn Vặt Cho Chó Làm Sạch Răng,30 sold,https://www.lazada.vn/products/pdp-i2592535024.html
Snacks & Confectionery,WANT WANT Store,,,"₫37,500",4.9,(450),"Combo 6 Gói Snack Gạo Want Want Nhiều Hương Vị Giòn Ngon, Tiện Lợi",1.8K sold,https://www.lazada.vn/products/pdp-i3092101793.html
Snacks & Confectionery,Dau phong Tan Tan,"₫ 70,000",-10%,"₫63,000",5,(27),Đậu phộng nước cốt dừa Tân Tân - Lon 265g,89 sold,https://www.lazada.vn/products/pdp-i2844772549.html
Food Staples & Cooking Essentials,DK Harvest,"₫ 149,000",-25%,"₫112,000",4.9,(1137),"Nhân Óc Chó Vàng DK Harvest 200g/400g - Nhập Khẩu Mỹ | Dinh Dưỡng Cho Mẹ Bầu & Trẻ Nhỏ, Tốt Cho Trí Não",5.1K sold,https://www.lazada.vn/products/pdp-i457084505.html
Pet Food,THE GIOI XUONG GAM PETSHOP,,,"₫249,000",5,(19),XƯƠNG GẶM VÂY CÁ SẤY GIÒN 100% NGUYÊN CHẤT CHO CHÓ,59 sold,https://www.lazada.vn/products/pdp-i309996361.html
Pet Food,Mozzi PetShop VN,"₫ 179,000",-15%,"₫69,520",5,(6),"Snack cho chó Natural Core Bít tết Bò Cừu Cá hồi, Gà sấy phô mai, Sụn vịt, Gân vịt, Hấp cá tuyết, Khoai lang tổng hợp",15 sold,https://www.lazada.vn/products/pdp-i2707693091.html
Pet Food,Shikapet Shop,,,"₫32,000",5,(20),"Snack Que/Xương Gặm Sạch Răng Cho Chó Vị Sữa, Phô Mai DoggyMan 120g",172 sold,https://www.lazada.vn/products/pdp-i2898801011.html
Pet Food,PetShop24h,"₫ 166,400",-3%,"₫162,100",4.7,(30),Gandor adult roving beef flavor dog food grade 3kg cow flavor fully baked dietary supplement dog nutrition,68 sold,https://www.lazada.vn/products/pdp-i2560868914.html
Pet Food,Hanpet Shop,"₫ 146,615",-18%,"₫119,905",4.9,(142),"Hanpet - thức ăn dạng hạt mèo con - ME-O kitten vị cá biển ( 204c) (gói 1,1kg)",1.3K sold,https://www.lazada.vn/products/pdp-i106206938.html
Food Staples & Cooking Essentials,TA healthy nust,"₫ 85,000",-6%,"₫80,000",4.9,(76),Hạt macca nứt vỏ sấy  size đại 28-32 loại 1 hũ 500g thơm ngon có đồ tách vỏ kèm,265 sold,https://www.lazada.vn/products/pdp-i2169039797.html
Milk Formula & Baby Food,ZizouVietnam,"₫ 79,000",-30%,"₫55,000",5,(12),Bánh gạo ăn dặm Pigeon Nhật Bản bổ sung Canxi dạng thanh dẹt dễ tan cho bé từ 6tháng ZIZOU DATE T2/2026,66 sold,https://www.lazada.vn/products/pdp-i2963762061.html
Snacks & Confectionery,Mars Wrigley VN,"₫ 200,000",-15%,"₫170,000",5,(41),Combo 40 gói kẹo Socola sữa M&M's 14.5g (2 hộp x 20 gói),117 sold,https://www.lazada.vn/products/pdp-i3121860665.html
Pet Food,Nông Trại Thú Cưng,"₫ 24,000",-21%,"₫19,000",5,(32),Snack Bánh Thưởng Cho Chó SmartHeart Dog Treats 100g - [Nông Trại Thú Cưng],380 sold,https://www.lazada.vn/products/pdp-i1948777108.html
Drinks,tea and coffee supermarket,"₫ 42,000",-7%,"₫39,000",,Reviews,"🥥 Thạch Dừa gói 1kg Hạnh Dung Chính Hãng – Thạch Dừa Topping Ngon Sạch Cho Trà Sữa, Chè, Yaourt, Ăn Vặt",,https://www.lazada.vn/products/pdp-i3184454124.html
Pet Food,Vu Tru Thu Cung,,,"₫100,000",5,(89),Yuchang dog Puppy snack 500g,319 sold,https://www.lazada.vn/products/pdp-i1943108467.html
Snacks & Confectionery,Figo Chocolatier,"₫ 20,000",-7%,"₫18,520",4.8,(44),"[ĂN LÀ NGHIỆN-BAR 50G] Kẹo socola sữa nhân phô mai 50g FIGO, đồ ăn vặt văn phòng siêu ngon",397 sold,https://www.lazada.vn/products/pdp-i1428772681.html
Pet Food,Nông Trại Thú Cưng,"₫ 62,000",-22%,"₫48,600",5,(18),Snack Thịt Gà Cuộn Sữa Cho Chó TaoTaoPet 100g - [Nông Trại Thú Cưng],64 sold,https://www.lazada.vn/products/pdp-i2585636000.html
Snacks & Confectionery,Bepcuame-onici,"₫ 179,000",-37%,"₫119,000",4.9,(146),SET NGUYÊN LIỆU LÀM KẸO NOUGAT CƠ BẢN Bếp Của Mẹ Onici,641 sold,https://www.lazada.vn/products/pdp-i1226860915.html
Milk Formula & Baby Food,Con Cưng,,,"₫99,000",5,(2),Gia vị rắc cơm 6 vị 30 Gói 60gr,30 sold,https://www.lazada.vn/products/pdp-i2417150745.html
Pet Food,PetShop24h,"₫ 98,300",-14%,"₫84,700",5,(255),"THỨC ĂN CAO CẤP CHO CHÓ Grand magic Dạng viên vị thịt bò, gà và hải sảnTúi 1kg Xuất xứ Pro-Pet Việt Nam - Pet shop 24",1.2K sold,https://www.lazada.vn/products/pdp-i2005008212.html
Pet Food,PET SHOP AK,"₫ 175,000",-43%,"₫118,000",5,(195),Thịt Sấy Khô Tổng Hợp Hộp 660Gr Cho Chó Mèo,694 sold,https://www.lazada.vn/products/pdp-i2291812758.html
Milk Formula & Baby Food,KONNI39 THU DUC JAPANESE SHOP,"₫ 79,000",-31%,"₫54,752",5,(31),[DATE 11.2025] BÁNH MEN BI SỮA CHO BÉ 6 THÁNG (HỘP 80GR),,https://www.lazada.vn/products/pdp-i2268514017.html
Snacks & Confectionery,Dau phong Tan Tan,"₫ 140,000",-17%,"₫116,000",5,(15),Combo 2 Lon đậu phộng nước cốt dừa Tân Tân - Lon 265g,60 sold,https://www.lazada.vn/products/pdp-i2844757591.html
Milk Formula & Baby Food,Heinz,,,"₫48,000",4.9,(277),Bánh Quy Ăn Dặm HEINZ FARLEY'S TRUYỀN THỐNG 120g (Bé 6 tháng tuổi),2.0K sold,https://www.lazada.vn/products/pdp-i647866081.html
Snacks & Confectionery,Shop Linhkao23,"₫ 52,000",-13%,"₫45,200",4.7,(29),Dây 10 bịch Kẹo dẻo Boom Jelly Orion 250g [nhận mix vị],153 sold,https://www.lazada.vn/products/pdp-i1616248716.html
Snacks & Confectionery,PepsiCo Foods,"₫ 118,000",-15%,"₫100,000",5,(111),[MEGA SALE 20H 8.9-11.9]  Combo 5 gói Snack Khoai Tây Lay's Vị Sườn Nướng BBQ Brazil 90g,364 sold,https://www.lazada.vn/products/pdp-i2247542308.html
Snacks & Confectionery,PepsiCo Foods,"₫ 109,000",-13%,"₫95,000",4.9,(1837),"[MEGA SALE 20H 8.9-11.9]  Combo 3 bánh Snack Lay's Stax 100gr (Tự nhiên, Mực sốt cay, Tôm hùm nướng ngũ vị)",6.1K sold,https://www.lazada.vn/products/pdp-i2247608979.html
Snacks & Confectionery,Ngọc Quân shop 1604644849,"₫ 60,000",-24%,"₫45,441",4.9,(449),SOCOLA KITKAT NESTLE' GÓI 20/10/ 6/ 8 THANH 2F -17g- Date 2025,2.4K sold,https://www.lazada.vn/products/pdp-i1446798684.html
Food Staples & Cooking Essentials,CP Viet Nam,"₫ 80,000",-51%,"₫39,564",5,(210),Xúc xích zing zing 500g - xúc xích tươi cp,765 sold,https://www.lazada.vn/products/pdp-i2230095702.html
Milk Formula & Baby Food,Thuyền Xưa Foods,,,"₫95,000",5,(189),Dầu Sachi Nguyên chất Thuyền Xưa ăn dặm cho con 65ml,505 sold,https://www.lazada.vn/products/pdp-i1383382560.html
Milk Formula & Baby Food,CÔNG TY CỔ PHẦN SÀI GÒN FOOD,"₫ 127,500",-6%,"₫120,000",5,(350),"Lốc 52 - Combo 5 Cháo Tươi Baby Sài Gòn Food 240G (Gà, Thịt Bằm, Bò, Tôm, Lươn)",2.2K sold,https://www.lazada.vn/products/pdp-i717386575.html
Snacks & Confectionery,Bepcuame-onici,"₫ 259,000",-45%,"₫159,000",4.9,(429),SET NGUYÊN LIỆU KẸO NOUGAT THƯỢNG HẠNG 60 VIÊN Bếp Của Mẹ Onici,2.1K sold,https://www.lazada.vn/products/pdp-i1278081501.html
Dairy Chilled & Eggs,CÔNG TY CỔ PHẦN SÀI GÒN FOOD,"₫ 118,000",-11%,"₫105,000",5,(532),"Combo cơm chiên SG Food 4 vị dương châu, hải sản ngũ sắc, kim chi, cá mặn gà xé 200g",2.3K sold,https://www.lazada.vn/products/pdp-i2362801165.html
Milk Formula & Baby Food,MỹMỹ Kim Store (HUYỀN BABY),"₫ 50,000",-40%,"₫30,000",,,Hoa Quả Nghiền Fruto Cho Bé Ăn Dặm Thơm Ngon Nhiều Vị Chống Táo Bón,,https://www.lazada.vn/products/pdp-i2782578908.html
Pet Food,Cutepetshop SG,,,"₫44,100",,,Snack mềm Jerhigh dành cho cún cưng bán chạy nhất Thái Lan,,https://www.lazada.vn/products/pdp-i2197965994.html
Food Staples & Cooking Essentials,VIFON OfficialStore,"₫ 385,000",-23%,"₫228,000",4.9,(107),[VOUCHER 15%] Thùng 30 gói Mì Nhất Vị VIFON Tôm Chua Cay/Trộn Gà Phô Mai Cay 80gr/gói,284 sold,https://www.lazada.vn/products/pdp-i2797721428.html
Milk Formula & Baby Food,M2C Organic,"₫ 45,000",-30%,"₫31,413",4.8,(6),"Bánh gạo ăn dặm hữu cơ Nobi Nobi cho bé vị rau củ,hoa quả gói 15g không chiên dầu bổ sung dinh dưỡng cho bé",71 sold,https://www.lazada.vn/products/pdp-i2600879605.html
Snacks & Confectionery,Australia store ( Thực phẩm Úc châu),"₫ 198,888",-5%,"₫189,000",4.8,(17),(Australian Product) Cadbury Chocolate Bars Dairy Milk/ Old Gold/ Dream,61 sold,https://www.lazada.vn/products/pdp-i2486187663.html
Snacks & Confectionery,Dau phong Tan Tan,"₫ 350,000",-7%,"₫63,000",5,(21),Lon Đậu Phộng Đủ Các Vị Tân Tân - Lon 200g-265g,73 sold,https://www.lazada.vn/products/pdp-i2844517548.html
Food Staples & Cooking Essentials,Khoaifood-thegioidoannhanh,"₫ 39,000",-15%,"₫33,000",5,(5),"Ô mai xí muội 4 vị Colorful Plum ngon, tiện lợi hàng nhập khẩu (408gr)",33 sold,https://www.lazada.vn/products/pdp-i2003850505.html
Milk Formula & Baby Food,Meomeo_hangxachtay,"₫ 100,000",-35%,"₫65,000",5,(37),Bánh gạo ăn dặm hữu cơ Bebedang Hàn Quốc cho bé từ 6 tháng tuổi,115 sold,https://www.lazada.vn/products/pdp-i2668738990.html
Pet Food,Shikapet Shop,,,"₫41,580",5,(1),Snack Bánh Quy Vị Rau Củ/Sữa/Gan Cho Chó DoggyMan,7 sold,https://www.lazada.vn/products/pdp-i2898704500.html
Milk Formula & Baby Food,Mămmy Store,"₫ 150,000",-46%,"₫80,189",5,(1),"Bánh ăn dặm cho bé Thanh Rau Củ Mămmy từ nông sản việt 6 vị đa dạng cho bé từ 6 tháng tuổi, gói 30gr",,https://www.lazada.vn/products/pdp-i3180002860.html
Pet Food,Shikapet Shop,"₫ 63,800",-12%,"₫56,000",,,Snack Bánh Thưởng Cho Chó Highpy 100g,,https://www.lazada.vn/products/pdp-i3137989562.html
Snacks & Confectionery,PepsiCo Foods,"₫ 113,000",-25%,"₫85,000",5,(429),"[MEGA SALE 20H 8.9-11.9] Combo 3 bánh snack Lay's Stax 100gr (Mực sốt cay, Tôm hùm nướng ngũ vị, Kem chua hành)",1.6K sold,https://www.lazada.vn/products/pdp-i2247670699.html
Food Staples & Cooking Essentials,FOODSTHIEN,,,"₫110,000",4.9,(63),NEM  CHUA  Lai Vung COMBO 3 Chua  2 Bì,131 sold,https://www.lazada.vn/products/pdp-i2423048057.html
Pet Food,Mars Petcare,"₫ 49,000",-5%,"₫46,550",5,(481),Bánh thưởng cho mèo Temptations vị gà,3.6K sold,https://www.lazada.vn/products/pdp-i294168428.html
Snacks & Confectionery,Minh Anh LTD,,,"₫60,000",5,(154),Sôcôla SCHOGETTEN - Vị Sữa chua dâu tây Yoghurt-Strawberry - thanh 100g gồm 18 viên rời,750 sold,https://www.lazada.vn/products/pdp-i954314728.html
Milk Formula & Baby Food,HiPP,,,"₫65,000",5,(134),HiPPS 100% Organic Fruits Strawberry Banana in Apple (8521),1.6K sold,https://www.lazada.vn/products/pdp-i295642774.html
Milk Formula & Baby Food,MumBé,"₫ 120,000",-35%,"₫69,500",5,(23),Bánh ăn dặm Mămmy vị trái cây giàu vitamin và chất xơ thiết kế chống hóc dạng que cho bé từ 6 tháng,67 sold,https://www.lazada.vn/products/pdp-i2948746560.html
Food Staples & Cooking Essentials,HCM-Thế Giới Bánh Tráng 2,,,"₫230,000",5,(9),Combo 30 bánh tráng sa tế tỏi phi Tây Ninh cay thơm ngon,34 sold,https://www.lazada.vn/products/pdp-i2017683723.html
Food Staples & Cooking Essentials,VIFON OfficialStore,"₫ 356,000",-20%,"₫285,000",5,(115),[VOUCHER 15%] Thùng 24 gói Phở Gà Có Gói Sốt Thịt Gà 75gr/gói,229 sold,https://www.lazada.vn/products/pdp-i1863844719.html
Milk Formula & Baby Food,OmiPharma,"₫ 49,000",-10%,"₫44,000",5,(15),Gia Vị Rắc Cơm Bổ Sung Canxi Và Sắt S Select Hagoromo Nhật Bản Nhiều Vị (30g/Gói),201 sold,https://www.lazada.vn/products/pdp-i2008576751.html
Milk Formula & Baby Food,Meomeo_hangxachtay,"₫ 100,000",-33%,"₫67,000",5,(96),Bánh Gạo Ăn Dặm Hữu Cơ Mom's Choice Cho Bé Từ 6 tháng tuổi,350 sold,https://www.lazada.vn/products/pdp-i2674903145.html
Food Staples & Cooking Essentials,DK Harvest,"₫ 299,000",-28%,"₫215,000",4.9,(1236),"Hạt hạnh nhân Sống DK Harvest nhập khẩu USA - Túi 500g, hạt hạnh nhân dùng làm sữa hạnh nhân, hạt hạnh nhân kết hợp các món granola và các món ăn vặt, giảm cân, hạt nấu sữa",6.2K sold,https://www.lazada.vn/products/pdp-i880974012.html
Snacks & Confectionery,Minh Anh LTD,,,"₫60,000",5,(3),Sôcôla SCHOGETTEN - Vị Caramel Brownie - thanh 100g gồm 18 viên rời,17 sold,https://www.lazada.vn/products/pdp-i2965589368.html
Snacks & Confectionery,FUJI Market,"₫ 45,000",-10%,"₫40,590",4.8,(24),Kẹo dẻo trái cây UHA Cororo 48g Nhật Bản (nhiều vị),121 sold,https://www.lazada.vn/products/pdp-i2623351185.html
Snacks & Confectionery,Mars Wrigley VN,"₫ 190,000",-12%,"₫167,000",5,(51),Hũ kẹo sô cô la nhân đậu phộng Snickers jar (38 thanh x 12g),217 sold,https://www.lazada.vn/products/pdp-i3121140691.html
Snacks & Confectionery,Hương Việt - Đặc Sản Việt Nam,"₫ 58,000",-14%,"₫50,000",5,(214),Kẹo dừa đậu phộng sầu riêng Thanh Long 300g kẹo dừa Bến Tre Thanh Long truyền thống,2.1K sold,https://www.lazada.vn/products/pdp-i923696161.html
Food Staples & Cooking Essentials,CÔNG TY CỔ PHẦN SÀI GÒN FOOD,"₫ 495,000",-14%,"₫428,000",5,(382),"Thùng 30 gói cháo tươi SG Food Deli Mix Vị 240g (bò đậu đỏ, thịt thăn rau củ, cá đậu xanh, gà cà rốt, tôm thịt rau ngót)",1.1K sold,https://www.lazada.vn/products/pdp-i2269447357.html
Pet Food,Shikapet Shop,,,"₫82,500",5,(9),Snack Xương Nơ/Que Gặm Sạch Răng Cho Chó Vị Thịt Gà Cuốn DoggyMan,231 sold,https://www.lazada.vn/products/pdp-i1852674274.html
Snacks & Confectionery,ANDROS,,,"₫35,000",5,(9),[Quà tặng không bán] 1 túi kẹo Dẻo Trái Cây Gummy vị Nho 80G - Nhập Khẩu Từ Pháp - ANDROS FRUIT ME UP GUMMY,34 sold,https://www.lazada.vn/products/pdp-i3134971076.html
Food Staples & Cooking Essentials,MASAN CONSUMER,"₫ 814,000",-29%,"₫577,000",5,(565),Combo 2 Thùng Omachi Xốt Bò Hầm Gói 80G + 2 Xúc Xích Tiệt Trùng Ponnie Vị Heo 70G,1.1K sold,https://www.lazada.vn/products/pdp-i2687703244.html
